22f80638f08a6c723c2719a527a17774 0SI8rms050Q-00039266-00039700
35318e0c4c89bbe906ab89f25dbf06e6 0SI8rms050Q-00042551-00043120
2e525689155b3e9a18b7d6b4d7a22622 0SI8rms050Q-00047135-00047400
f9f47cf11a88deb4da774a910863e966 0SI8rms050Q-00049702-00050121
6714bd37c6e68921cd976f163314478f 0SI8rms050Q-00051210-00051541
6dcbe7463ab5b8e160bfb6676779f7c7 0SI8rms050Q-00053149-00053327
730195ed9a7608d760ed362e2b9f052e 0SI8rms050Q-00055824-00056292
1d34b8a73c9cd78506c9598b8a85500b 0SI8rms050Q-00059363-00059507
e00c593ab2e7551138c0b31b94a00a5c 0SI8rms050Q-00062160-00062357
52ce3db0a33c8784ff123409a4eafbd6 0SI8rms050Q-00063676-00064039
66a2bf116bb6b6de3fb17083da36ae76 0SI8rms050Q-00065238-00065833
ebf07f0af4834f0bf71b2fc470f43a2e 0SI8rms050Q-00068863-00069159
2a8404b9c6849b3738566d4d8bbc6bd2 0SI8rms050Q-00071867-00072092
b3b22da8307add6290ce5ccaadcb41e5 0SI8rms050Q-00075379-00075476
f5b76d76080ca65aef55e617c7e153aa 0SI8rms050Q-00077241-00077798
9e62c3f8bddbf46e060cb80af4bf4666 0SI8rms050Q-00078774-00079262
40c29cf8630a5bbc9daa03f35f3d7c60 0SI8rms050Q-00083072-00083214
b6b1520c039019083b61ecdcf70c8ecd 0jJLyvNn_to-00005430-00005732
656fb45fbd95714f91a09b2a8de7834b 0jJLyvNn_to-00006661-00006939
7ce8e9c04b1a4818f078fc74e7650c61 0jJLyvNn_to-00007744-00007968
7953e865e2f7f0848b9b9933abab5551 0jJLyvNn_to-00009245-00009436
880a98d41ab6410f221c9eca04f4e0a6 0jJLyvNn_to-00011128-00011497
3169fba65f02b72899e96f1c21219495 0jJLyvNn_to-00013171-00013360
0b650eb364b64035f8045896babe65be 0jJLyvNn_to-00015335-00015588
f72d4fcb93fa958d6f6e870f0e5675c8 0jJLyvNn_to-00016838-00016965
2a32a3fe140c308f2caa9dabb03680e7 0jJLyvNn_to-00018470-00018686
275302cda3984c06cf7cfaee73ef922b 0jJLyvNn_to-00020210-00020426
280e51e0bc00ee567acdde4ab588c898 0jJLyvNn_to-00021197-00021384
acbfeaba1ddaf1f1ca7c3439b051cd2d 0jJLyvNn_to-00022015-00022219
c4c5c80593bdaafb008b968ae031eba7 0jJLyvNn_to-00023707-00023935
2fe388062ae8c7ba62fcded496b8fcda 0jJLyvNn_to-00025304-00025538
9421276525040a8a4db43fed929c8072 0jJLyvNn_to-00027418-00027699
63809c6202dc2eff1ffe2d674b030bcc 0jJLyvNn_to-00028751-00029170
d32bdad379fa59bda76dc2703179faca 0jJLyvNn_to-00029930-00030198
f03c6fb62b7a23f5d63fbe48b6b17e26 0jJLyvNn_to-00031732-00031945
0605a809f03c0c2a3c3aaa7f9087faa2 0jJLyvNn_to-00033753-00034023
db3c29f1a510e1805d3b2be7e4aec1a6 0jJLyvNn_to-00035430-00035570
6aad849d685166fd3b46a89a95d9623f 0jJLyvNn_to-00036300-00036412
60b0b9077a5c29e1d74bf74b8336de54 0jJLyvNn_to-00037187-00037413
b9887779fc4c06197778e212acd987ee 0jJLyvNn_to-00038806-00039077
42d5b6581eb9172a3f874681eae01845 0jJLyvNn_to-00040664-00040923
247891648c9b9e2007248fbba7802678 0jJLyvNn_to-00042125-00042521
8005c80e5cd8accbd3b0e8fab35ce15c 0jJLyvNn_to-00043482-00043696
4f43ad814b1cbe08c2c39edeb68c9569 0jJLyvNn_to-00044266-00044438
1018da096ebb9c21e25fb99ffc8144c0 0jJLyvNn_to-00046236-00046410
ee72ae6a34987c894fac812d3b992e9a 0jJLyvNn_to-00048015-00048195
ef8a1343d4dea715b2b5e2392e197ed5 0jJLyvNn_to-00050332-00050558
3270c6218eaed009beeeb0eaf0d6601c 0jJLyvNn_to-00051462-00051769
6da23c36aed528e90c03d3d1a013465a 0jJLyvNn_to-00052610-00052741
127c617d2f39ae52a0b756ab985385fa 0jJLyvNn_to-00054230-00054614
2d91527509f70a2e5a56cf8cbcf3407b 0jJLyvNn_to-00056272-00056465
87995b46476397895d29384f317cc758 0jJLyvNn_to-00058034-00058265
8f1fd6fe31ad828919cdc2c256cde128 0jJLyvNn_to-00059024-00059121
ed936d97f0069318389cc4fc72c32679 0jJLyvNn_to-00059896-00060049
5625049a8d5832833837da429acb69c5 0jJLyvNn_to-00061785-00061959
3c0cd3463833393625521d52b8acf02b 0jJLyvNn_to-00063898-00064061
c53f08519d090b0bfbb3cf513ea36817 0jJLyvNn_to-00065704-00065952
90835c022b9c533395924b341f181d23 0jJLyvNn_to-00066890-00067349
d7140f1aaf0800e63f7282b57aeedf4f 0jJLyvNn_to-00068319-00068585
844815caff7ef4e3b49e6a1f7e98582e 0jJLyvNn_to-00070583-00070823
d2c1210843d18738ad8f3c922a694391 0jJLyvNn_to-00072548-00072902
e4e1eda463442551243328b48d585ad1 0jJLyvNn_to-00074599-00074987
bcc3b04fe3a00366455c2796c70b762e 0jJLyvNn_to-00076862-00077223
11ac1691c31e42f186145c05615bbdbb 0jJLyvNn_to-00080050-00080194
08fa162489feb0f47973a005bc5642b6 0jJLyvNn_to-00082532-00082841
a698503993d88eec27eb207fbf9958e6 0jJLyvNn_to-00084426-00084640
ccece303ef9bc803fdff6a9d514db8ca 0jJLyvNn_to-00085796-00085926
9d3a4bc00ed2cc05b9986fdaf61634ed 0jJLyvNn_to-00086817-00086981
4e160819fdec521b6509d0ff667a424c 0jJLyvNn_to-00088936-00089296
de07cba43868b7d7dfeb656a19b2d191 0jJLyvNn_to-00091330-00091452
cf574b48ea9f47cac254225e8b7c5738 0jJLyvNn_to-00093163-00093314
76bacb65f39913cbe687b06159865de7 0jJLyvNn_to-00095655-00095934
06386bb34f2349f4093d6dcf6fbf8b5f 0jJLyvNn_to-00097385-00097605
6c9aecaaf2b5aeb94eddfab6bf285d77 0jJLyvNn_to-00099813-00100193
acd747fe17eec463bc39522dba064f47 0jKavPI5DUw-00003727-00004263
83a5bf5afaec96dd1ce98f12b055cb16 0jKavPI5DUw-00005931-00006923
377cc3c2fccfe98e6ef1a9c173400e17 0jKavPI5DUw-00009643-00009955
fd87e4f9e4932dd97860fe11759b0775 0jKavPI5DUw-00012381-00012656
705e56f42be37b94f5b3616553b3d512 0jKavPI5DUw-00015341-00015690
57cda374e4fa51db0a0518ce6c63fb91 0jKavPI5DUw-00018462-00018942
a3c2dfed2421ec4a650ca4ae6f193ff0 0jKavPI5DUw-00020520-00020962
d8831ce17200aa69c4b97dd9a6136a17 0jKavPI5DUw-00022040-00022501
a11e31f6eb71fa4913573131f5b5fbf8 0jKavPI5DUw-00024514-00024795
f9dedd51b69a123a261466fc064030b2 0jKavPI5DUw-00027750-00028189
2fa0d5085152119b2b5cab1c4e56993c 0jKavPI5DUw-00031154-00031774
e2d8c2411729e0ad5b579a7f4ea64036 0jKavPI5DUw-00033169-00033687
e85bb4b763c562d27b62276c2f77a5fa 0jKavPI5DUw-00045746-00046305
f491c717e3c2c5db2b65f29da72ed4e1 0jKavPI5DUw-00048960-00049373
0bef559022787b56f880fef3c96608b1 0jKavPI5DUw-00050901-00051489
40dc594e5595c89ca29f206c091b2c38 0jKavPI5DUw-00052835-00053212
a329e7e53004604f9681b2e7db3bdb10 0jKavPI5DUw-00056445-00056661
e4ad789e661c80fe071fd6b92ed95332 0jKavPI5DUw-00060290-00060503
88a70d7a5b1534d4724cfe659e6156a7 0jKavPI5DUw-00063458-00063736
7070da5b717ee27221e871294001cddf 0jKavPI5DUw-00064908-00065301
2818f074671cfee39ba21cfe7be0567d 0jKavPI5DUw-00067621-00068078
d6e954375cfc4dce0b04d898a4e55fa1 0jKavPI5DUw-00070419-00070650
b528d022b5825a12b2ce38674b813218 0jKavPI5DUw-00073450-00073933
cdec38a1613f50a487a585d66d1664a4 0jKavPI5DUw-00076556-00076793
53f14706430f4897a43f556a04bb9de5 0jKavPI5DUw-00080723-00081262
d9e745d2892473f67688b6db37fef4de 0jKavPI5DUw-00084771-00085060
d3de76dc402a071b71fd6056ad24ec58 0nNCXFT_Ots-00001184-00001385
f6faafeb5b7d7170d01bfb0e87161b1c 0nNCXFT_Ots-00005067-00005532
eb375508cc51009b4c1781c367612be3 0nNCXFT_Ots-00007211-00007619
087e7d7f1eb87c2841ea8c84d12e3aba 0nNCXFT_Ots-00008691-00009028
458e994bc41befa4c9a864e331bbeb6a 0nNCXFT_Ots-00011405-00011725
f3845f481abc5732a60a4e255858160b 0nNCXFT_Ots-00014816-00015244
98a4ea6cdb1a7bc06f25f51f7d82e23c 0nNCXFT_Ots-00017760-00018076
57f40095500e33e0d0f5b6e67fc8350f 0nNCXFT_Ots-00019204-00019461
e750c2d4b49f3be647c2be63baa8532e 0nNCXFT_Ots-00021303-00021532
c131576a013a89fbb369657d593a18da 0nNCXFT_Ots-00024433-00024871
4540f1b54a78a52da0489f9a3a688824 0nNCXFT_Ots-00027556-00027845
02f9b9122c349a8234066d10fa476a6f 0nNCXFT_Ots-00031488-00031892
c04627e57505b375c22dbfe795a858e0 0nNCXFT_Ots-00033380-00033779
4f84b3207aadd40bedd39db9c223154a 0nNCXFT_Ots-00037727-00038054
53d6a3fccefe08cf10a9a531b70ae5de 0nNCXFT_Ots-00040018-00040469
bdda10e9f26d019c7892a6cc86e2e260 0nNCXFT_Ots-00042474-00042710
f0852aadf8fe2d88d090dd0fc569e5f2 0nNCXFT_Ots-00044371-00044681
21e3f3792d75105f0c5684a52a5f9e12 0nNCXFT_Ots-00045682-00046034
1210fcc3119f6779e84b71a48c963a56 1LQjIAV1OpA-00005075-00005493
c51a77a73aa64a80db2a26d93cd5f2b4 1LQjIAV1OpA-00007798-00008150
cc12e84922e9fbd8b855252af8b1e098 1LQjIAV1OpA-00010623-00010744
cf202754b4a479c7ca8b99d68bceb62f 1LQjIAV1OpA-00012008-00012468
4c0147aa94c49445d631ba65cf175569 1LQjIAV1OpA-00013803-00014004
595e880ce3b2c770fe81168c26e9bb24 1LQjIAV1OpA-00016954-00017393
2ef8d9e9ee51d22ed7986b2e81e2e9b1 1LQjIAV1OpA-00019547-00019847
2559edd0b302ca2e880d4bb3bea75b48 1LQjIAV1OpA-00021705-00022081
41ea51e84ad94ff4026c0ce075636d3f 1LQjIAV1OpA-00022079-00022233
047a0cc37b1608d3d545bf2a758643f1 1LQjIAV1OpA-00023398-00023927
e878749a5a6b297176e4a1e62ece42be 1LQjIAV1OpA-00024782-00025322
561b7c7d516954663c9d1c59514ad11d 1LQjIAV1OpA-00027119-00027502
62877740a36a9c5573183828dd4f6f0b 1LQjIAV1OpA-00030532-00030677
6e19c3ab8d9d43a61bd7b77cc6ab4769 1LQjIAV1OpA-00032983-00033398
5f071af18ac4da59956faf4c177b3c49 1LQjIAV1OpA-00034350-00034665
b0a98e645c3ffc0f05be4bcb432f6748 1LQjIAV1OpA-00036034-00036474
08218085e5989e47f69b515ae7ac0b8f 1LQjIAV1OpA-00038838-00039009
3751e526e7e3b7222e788ac9d749b3e3 1LQjIAV1OpA-00042178-00042632
be37d505a6f76245c8f11d3624b9e3f8 1LQjIAV1OpA-00044766-00045103
4bf9ad7f13202da9376f3d25b2db83fe 1LQjIAV1OpA-00048545-00048862
3120b15e54818d6533dbf9c33171c680 1LQjIAV1OpA-00051338-00051640
e87638e532ee4d24e172721f7101b9e8 1LQjIAV1OpA-00056221-00056442
75c5c2d68b77c7810bf90c5797062991 1LQjIAV1OpA-00058838-00059244
a134bb0848ab2435117b85451d3dcb7f 1LQjIAV1OpA-00060486-00060712
1c2b00f86f06300e5eab55a3afce3d71 1LQjIAV1OpA-00061976-00062412
a25b5fab4ec630a698490a66fb561aad 1LQjIAV1OpA-00064938-00065111
f137522b73bbc43c3f8e0a5af23c8b6c 1LQjIAV1OpA-00070672-00070935
ed6efc65e310090d9bb48de55565b9a2 1LQjIAV1OpA-00072285-00072485
c2718b96136bb0581e4fbeb2f9161fef 1LQjIAV1OpA-00074360-00074860
ea60ce034ac2ef8610964c6976cac589 1LQjIAV1OpA-00077697-00078158
6369d5ad407ead35fa7a4a7b354d7c53 1LQjIAV1OpA-00080973-00081741
3221b69afad660e8e7482f49fda7062b 1LQjIAV1OpA-00084833-00085424
47df94ad901bccf42b52fc553828c4a4 1LQjIAV1OpA-00086632-00087057
5400842a5e3eec746b8ee4d84603cb58 1LQjIAV1OpA-00088440-00089082
4e7727c0df02a37d75974a4f30d86764 1LQjIAV1OpA-00091503-00091851
0bb44577138ce096c88f760e6df21233 1LQjIAV1OpA-00097112-00097324
d43a3151248ea9d3321f4103e4512b73 1cxxbFC6ViU-00004332-00004828
eadef93a6ae17ebaca577f79408c341c 1cxxbFC6ViU-00006486-00006791
76bebc967b6aabe78b189a8735af23fb 1cxxbFC6ViU-00008452-00008996
f264e53e7ecfc2e565eb57b55135e104 1cxxbFC6ViU-00012244-00012705
aba8034d17eb937227003f6b41c98038 1cxxbFC6ViU-00015247-00015678
c080fc84ed5f3314ec880ca54a0aed5d 1cxxbFC6ViU-00018813-00019202
623b76ca97a10ef285de784e769a739b 1cxxbFC6ViU-00020452-00020730
ef9363f4e5f188b7f37975284292a738 1cxxbFC6ViU-00021765-00022170
08cf92d98491d176c2df801a6b63129c 1cxxbFC6ViU-00023552-00023961
c3e66463b3d53609078fc4f50b69e497 1cxxbFC6ViU-00024558-00024856
06fa2a68493dd4989dc7d12dea24df11 1cxxbFC6ViU-00027127-00027698
6a9eb8c2e8628591b7d6f12a0a70d8cc 1cxxbFC6ViU-00030500-00030661
4aa1a256b9154e2d73565794495c3e85 1cxxbFC6ViU-00032125-00032272
93de11c8b7b332a2b680ba106ef26fe8 1cxxbFC6ViU-00033741-00034142
74ba633f80f6010c5dbc6276319fac37 1cxxbFC6ViU-00036649-00037102
c613d92adbf09ce9c193ffed194471e1 1cxxbFC6ViU-00043613-00044141
ce9a92cbb7ccc6f46059060054df3b09 1cxxbFC6ViU-00045792-00045968
fefaf4c4299c429e1d695083e5153dbe 1cxxbFC6ViU-00047777-00048421
ce46de156cc0968af9ec65a8d6a6f271 1cxxbFC6ViU-00051508-00051754
5828254d1f4d22a017849e4087109c4f 1cxxbFC6ViU-00054811-00055151
ad25dc72d926fa21b5e8b85db4777db6 1cxxbFC6ViU-00058100-00058585
b57e482db221bb56bcb5c1b6a9c6d2a8 1cxxbFC6ViU-00061442-00061779
15174bf239acc261a466046d7d505fe4 1cxxbFC6ViU-00065041-00065411
510d5a310e7ab3b2bc838c0eb82f7e47 1cxxbFC6ViU-00069176-00069445
fc3c9b6598997cf5a6cd4ed811cb4592 1cxxbFC6ViU-00071941-00072438
75907ffc771e8a7cbdf07ee8f64506c7 1cxxbFC6ViU-00073709-00074177
66186a38cea62f0fa3977c9b24ef3afe 1cxxbFC6ViU-00075571-00075830
bcaa4f8b6a6a1365fb1bb48afdee0f5b 1dhlapSqTXk-00001260-00001770
eeca2e4db4a62b8914819307f1b80c7e 1dhlapSqTXk-00004040-00004350
b7704a3971484ab8c9d0574ff246000c 1dhlapSqTXk-00006673-00006777
dbadcfa42593c58709b57e7ae30b06a0 1dhlapSqTXk-00007787-00007937
9150471d4b5a61385ceef8baed0b4ee9 1dhlapSqTXk-00009013-00009277
2b54ad79516d12c5e59caa516a5eeef7 1dhlapSqTXk-00011773-00012006
5cf712dcec87311a96b5eb15f97da933 1dhlapSqTXk-00014113-00014372
a6c40b46947a466d538bf86e8ef4313d 1dhlapSqTXk-00016663-00017140
d0aad6605a585d6422e1b273a5440c26 1dhlapSqTXk-00018450-00018650
c920c1c5169ada681bc3dc076f9f726a 1dhlapSqTXk-00019647-00019800
5b0dbe428ff715700fb1cefa608ac605 1dhlapSqTXk-00021973-00022323
05f548bf5164a76a4d4bab0e1a4f5383 1dhlapSqTXk-00024447-00024740
08723226fc7633dfdbdc4dd0d3d3de07 1dhlapSqTXk-00027443-00027850
34eedaf34919857a30c18225975b8869 1dhlapSqTXk-00028963-00029252
da0ece69c560458e78e5289718bc3307 1dhlapSqTXk-00030761-00030948
47e07428df9b7910775d0d022c513859 1dhlapSqTXk-00033237-00033763
8a6bf70b5cfd6030426598980365a3d7 1dhlapSqTXk-00036521-00036820
a4f3b8f530bb18c1b9943870b1412d1c 1dhlapSqTXk-00038807-00039190
29bbc01879155277b39a53ac5736c6ad 1dhlapSqTXk-00040830-00041020
f292f65dec0155915181d20adf2eda3c 1dhlapSqTXk-00042478-00042752
cf5fbcaeec41a71c8cc3e785ed21db8a 1dhlapSqTXk-00044483-00044668
25c33cab62014be16499f9880f29febf 1dhlapSqTXk-00046720-00046887
e9c8c089531f904258c70673d62cd24e 1dhlapSqTXk-00050101-00050313
34ee4bdd87a61673617f869b93d29a76 1dhlapSqTXk-00051950-00052223
63c64ea7f0b26ad07fd976e839e543e2 1dhlapSqTXk-00053692-00053833
769bd0de900010392b5c5c73265001e0 1dhlapSqTXk-00056422-00056766
1bb97141fe7c2e088280f0c850f61db7 1dhlapSqTXk-00059177-00059744
fab534f11b1f9da1c0208be60a0e921f 1dhlapSqTXk-00061753-00062073
325384e06ebe6f154c52b545dd3ec09d 1dhlapSqTXk-00063210-00063447
